,rcdts,incidents_per_pupil
73,030680020261002,0.039603960396039604
3968,150162990252145,0.12446351931330472
2122,340490750021004,0.0686456400742115
7657,190222030262006,0.0
8972,56099157C042002,0.0
2916,15016299025266C,0.027985074626865673
328,050160650042024,0.026392961876832845
913,150162990252103,0.020930232558139535
1170,150162990252505,0.0033783783783783786
6936,150162990252080,0.006191950464396285
8955,560990920022005,0.0
3925,150162990252086,0.06367924528301887
714,080892030261001,0.07894736842105263
7924,300730500022002,0.013100436681222707
8024,310451310222015,0.06896551724137931
8837,530900860022003,0.044585987261146494
8974,560991590021001,0.037243947858473
7604,190220890042002,0.006012024048096192
1746,260343370262006,0.01532567049808429
6538,070161240022003,0.0
4532,190220440022005,0.0
6774,090101300042001,0.1952662721893491
352,060160810021001,0.03389830508474576
3653,070161590021001,0.36722306525037934
4300,150162990252844,0.028985507246376812
7307,150162990252826,0.06787330316742081
5782,510841860252026,0.0
6816,110230010262002,0.0
4741,210610010261001,0.11145510835913312
6899,130581350022007,0.45248868778280543
7760,210440640022001,0.0
7440,170534260042001,0.0
5822,530901080022008,0.0
6521,070161170022005,0.002304147465437788
6900,130581350022008,0.0
6077,030250200262003,0.0
277,050160590041012,0.04523227383863081
8116,320461110252011,0.0
8918,56099033C041001,0.07840909090909091
7217,150162990252486,0.0059031877213695395
2543,490810400221003,0.4463350785340314
1048,150162990252319,0.0026595744680851063
1656,210440640022001,0.0
1742,260343170042005,0.0038314176245210726
4219,150162990252506,0.04265402843601896
8455,410570100262006,0.0136986301369863
8591,470980050262007,0.08144796380090498
6464,060161000022007,0.006993006993006993
8968,560991220022015,0.0
505,070161230022006,0.0
5573,470980130021004,0.03169014084507042
7989,310451010221002,0.02966432474629196
5359,390740050261001,0.453125
8230,340490730042004,0.0
8570,470712220261001,0.03289473684210526
2556,490810410251005,0.2654690618762475
8472,410570120262008,0.08579881656804733
8382,390740050262001,0.020833333333333332
6344,050160650042015,0.0
2638,500821890222054,0.0
1235,150162990252876,0.08553230209281165
5604,480721500252047,0.07323943661971831
2648,510652130262003,0.010230179028132993
4908,300910160042001,0.0
1322,170200150261002,0.22193877551020408
6237,050160300021001,0.0024937655860349127
6277,050160540042008,0.0
7203,150162990252465,0.005937234944868533
5843,531020020042001,0.125
7384,150162990252972,0.005
6994,150162990252160,0.0053226879574184965
4325,150162990252902,0.04143646408839779
1064,150162990252352,0.014675052410901468
4576,190220680021001,0.23323615160349853
3339,050160650042024,0.0
5151,340490410041004,0.1826771653543307
8865,530907090262004,0.0
8110,320460610022002,0.0
4506,190220150022004,0.014705882352941176
2125,340490760021003,0.25821596244131456
2153,340491090021005,0.01652892561983471
903,150162990252092,0.027675276752767528
3511,070161180042003,0.0171606864274571
3593,070161440022009,0.008955223880597015
5478,440630360022001,0.034739454094292806
3594,070161440022010,0.03117505995203837
817,120510100262005,0.0
7500,190220040021009,0.05251312828207052
4477,170640870252013,0.005194805194805195
2173,340491160262002,0.09263157894736843
6201,050160210041006,0.06562054208273894
1182,150162990252603,0.01059322033898305
6554,070161280021003,0.02145922746781116
2727,530901080022015,0.04401408450704225
4930,310450460222009,0.0
7856,260343370262006,0.0
7874,280061030222001,0.0933852140077821
6018,010010020262002,0.026954177897574125
60,030250400261001,0.21514629948364888
178,050160210041002,0.05891016200294551
7350,150162990252919,0.0033149171270718232
6725,080432060262002,0.008368200836820083
2200,350500020262004,0.0
7406,160194280262005,0.11538461538461539
4090,15016299025232C,0.2
7930,300910160042001,0.0
2856,560992020222013,0.007331378299120235
499,070161220022001,0.007633587786259542
6545,070161260022001,0.0
8883,540920010261001,0.033707865168539325
3580,070161430022001,0.016129032258064516
1428,190220200022002,0.006369426751592357
5702,500821160022001,0.3156626506024096
7674,190222040262002,0.0948509485094851
977,150162990252206,0.1271186440677966
1373,170640050262014,0.0
4383,160194270262007,0.022058823529411766
1371,170640050262012,0.0018867924528301887
489,070161110022011,0.0
8795,510841860252010,0.0
3269,050160540042011,0.0
3713,080432100262003,0.0
4324,150162990252901,0.0
7106,150162990252330,0.03133640552995392
3982,150162990252169,0.07207207207207207
7357,150162990252930,0.0034904013961605585
618,070161520022001,0.24585635359116023
4263,150162990252737,0.0
3659,070161600022003,0.12994350282485875
134,041012050252043,0.5186246418338109
1275,150162990252949,0.0
1920,310453000262001,0.030634573304157548
3997,150162990252191,0.0859375
3826,120130250262004,0.018779342723004695
2956,51084186025201C,0.07788944723618091
6017,010010010262002,0.02097902097902098
6561,070161300022004,0.0
2255,390550610252009,1.028169014084507
5428,410570090262020,0.006342494714587738
5293,350500020262002,0.0
1426,190220160022005,0.0
2015,330482050261021,0.06804123711340206
7478,170640050262016,0.0021551724137931034
3383,060160880021007,0.11202185792349727
3535,070161270021005,0.014084507042253521
6829,110870010262002,0.0
8953,560990920022003,0.0
8126,330482020262002,0.010309278350515464
5390,400560090262006,0.006688963210702341
4444,170640050261003,0.08753709198813056
3540,070161275022004,0.009433962264150943
1821,300910170222002,0.004694835680751174
3131,041012050252018,0.1867145421903052
2382,440630260042005,0.008756567425569177
4719,200970050261007,0.45454545454545453
7653,190222030262002,0.0
6957,150162990252105,0.03418803418803419
6102,040041000261002,0.3538083538083538
4613,190222000262006,0.0
3913,150162990252067,0.0032679738562091504
8174,340490410042001,0.0
1526,190222000261020,0.4531886024423338
5547,470712220262001,0.08275862068965517
5023,310453000262022,0.08675078864353312
963,150162990252183,0.009765625
1434,190220330022002,0.002564102564102564
124,041012050252019,0.07542579075425791
9029,56099365U262001,0.020689655172413793
3898,15016299025101C,0.15748031496062992
1146,150162990252469,0.0641025641025641
761,090270100261002,0.0
8541,450670040261001,0.0088339222614841
1977,320380090262003,0.02666666666666667
8258,340491020042002,0.006147540983606557
4917,300910840261002,0.14754098360655737
2514,480723160042001,0.030612244897959183
5001,310451310222014,0.14320987654320988
1404,190220040022011,0.0037174721189591076
5682,500820700042003,0.013333333333333334
2768,540920110262003,0.010752688172043012
374,060160880022003,0.00821917808219178
3976,150162990252155,0.05398457583547558
8512,440630470042007,0.002577319587628866
1254,150162990252913,0.23776223776223776
3800,110213050262005,0.06666666666666667
8210,340490600262017,0.05555555555555555
5729,500821880222001,0.2777777777777778
6243,050160340041007,0.021352313167259787
2074,340490500042003,0.011382113821138212
5349,390550610252009,1.0648148148148149
1815,300733000262002,0.326226012793177
4208,150162990252492,0.014044943820224719
2096,340490600262015,0.037444933920704845
4577,190220680022001,0.030373831775700934
227,050160340042008,0.0
8757,500821890222038,0.04523809523809524
5643,490810400222014,0.11053540587219343
229,050160350022001,0.0
8752,500821880221001,0.4
4417,170530080262007,0.06367041198501873
4892,300391760261001,0.14835164835164835
724,090100040262008,0.03829787234042553
4216,150162990252503,0.0267639902676399
1149,150162990252475,0.09782608695652174
1981,320380100262004,0.09166666666666666
982,150162990252212,0.07430340557275542
8915,56099030C042005,0.0
6995,150162990252161,0.01718213058419244
5523,450670050262005,0.016241299303944315
6067,030110030261005,0.04450261780104712
7436,170530080262007,0.0622568093385214
5854,531020690022002,0.0
3424,060160970022007,0.00291970802919708
4026,150162990252232,0.03619909502262444
6905,130587220262001,0.012345679012345678
3756,090101160222007,0.032467532467532464
7648,190222030261009,0.04204993429697766
180,050160210041007,0.10176991150442478
5549,470712230262002,0.03508771929824561
5022,310453000262021,0.1154639175257732
4750,211000010262004,0.012658227848101266
6850,120400010262002,0.0
46,030110010261001,0.5576923076923077
8863,530907090262002,0.014577259475218658
4467,170640160262003,0.0
4279,150162990252799,0.028
1452,190220440022013,0.0
1458,190220450022013,0.0
5739,510652000262001,0.0196078431372549
5646,490810400222019,0.0
5550,470712230262004,0.012539184952978056
6734,080891450222006,0.099601593625498
4077,15016299025230C,0.22794846382556988
403,060160960022001,0.0
436,060161000022001,0.021917808219178082
5456,440630020032001,0.0
4101,150162990252349,0.013196480938416423
711,080892010262003,0.011627906976744186
6417,060160920022001,0.13381995133819952
4398,160194300262003,0.0
349,060160790022001,0.011682242990654205
5911,560990860052005,0.0
4565,190220600022002,0.0
1356,170640030261001,0.0
1544,190222030261009,0.04130162703379224
8431,410570070261002,0.2751592356687898
6114,040042000262005,0.0
4607,190222000261001,0.2270967741935484
8852,530901080022015,0.12959381044487428
3882,130581110022005,0.10823909531502424
3238,050160340042008,0.0
1017,150162990252267,0.30991735537190085
83,040041000261002,0.29062870699881377
965,150162990252185,0.023870967741935485
5675,500820190262006,0.004932182490752158
7459,170640030261001,0.0
7741,200970050262006,0.0
640,070161590022002,0.03968253968253968
7061,150162990252263,0.1571753986332574
3211,050160250022011,0.0
8008,310451290222015,0.0
1883,310451010222009,0.0
249,050160540041020,0.01834862385321101
4310,150162990252873,0.049019607843137254
2893,15016299025232C,0.20728291316526612
5087,320460610021001,0.05429864253393665
785,110230040261001,0.1232876712328767
3597,070161450022003,0.0038461538461538464
2546,490810400222011,0.12359550561797752
2391,440630470042003,0.013745704467353952
4160,150162990252422,0.016150740242261104
8168,340490370021001,0.10263929618768329
2270,390740570262002,0.07142857142857142
3935,150162990252097,0.04
8721,500821100042002,0.04105571847507331
6670,070161590022005,0.027586206896551724
1498,190220680022006,0.12090680100755667
2568,490812000261001,0.3247422680412371
7992,310451010222006,0.008450704225352112
9026,56099365U261005,0.13114754098360656
8483,440630120261003,0.0962962962962963
1198,150162990252729,0.006172839506172839
6649,070161525022001,0.022222222222222223
93,040042000262002,0.0
8750,500821870262010,0.152317880794702
5766,510840160261001,0.08163265306122448
3038,010691170222009,0.02857142857142857
8053,310453010262006,0.015408320493066256
8049,310453010261001,0.003215434083601286
30,010691170222009,0.13855421686746988
4049,150162990252267,0.23580786026200873
5925,560990900022001,0.0
6352,050160670022003,0.0
316,050160650041012,0.038620689655172416
8283,340491160261004,0.2972972972972973
4911,300910370041001,0.25412541254125415
7380,150162990252968,0.08333333333333333
3336,050160650042021,0.0
1832,310450460221005,0.3791606367583213
6914,15016299025109C,0.0
4945,310450460222027,0.01650943396226415
5860,540920010262001,0.015105740181268883
5856,531021400262003,0.0
3583,070161435021003,0.06358381502890173
4647,190222040261001,0.12984054669703873
527,070161280021003,0.08597285067873303
7026,150162990252211,0.041463414634146344
7993,310451010222007,0.002849002849002849
1669,211000020262004,0.013392857142857142
5368,400070420262001,0.0
8996,560992020221007,0.17303822937625754
4657,190222040262007,0.03434343434343434
5731,500821890221036,0.7125193199381762
6260,050160380022001,0.0
7630,190222000262001,0.0
6815,110213060262002,0.007772020725388601
6238,050160300022002,0.0
5882,540925120262002,0.02717391304347826
6006,56099365U262003,0.09382151029748284
5070,320380100262003,0.008333333333333333
5452,410570150031001,0.6419213973799127
522,070161270022001,0.0
7066,150162990252269,0.044543429844097995
850,130411780042001,0.007407407407407408
3575,070161400022007,0.0017667844522968198
1540,190222010261004,0.14074074074074075
787,110230060261001,0.04819277108433735
5048,310453030262012,0.002304147465437788
8299,34049187026202C,0.10493827160493827
5317,350501700042001,0.019672131147540985
8542,450670040262001,0.0
5722,500821870262005,0.36333333333333334
1609,200350010262001,0.06228373702422145
4789,240470900042001,0.0
32,010750040261002,0.11965811965811966
8347,350504250262001,0.0
7861,260621700261002,0.14583333333333334
762,090270100262004,0.0
7696,190222050261002,0.1222879684418146
568,070161430022004,0.02535211267605634
6803,110150020262016,0.1779788838612368
2583,500820600261001,0.10679611650485436
4695,200830010261001,0.3
1501,190220890042002,0.023255813953488372
4346,150162990252936,0.14130434782608695
1647,210281740262001,0.05531914893617021
2305,410570020262005,0.010101010101010102
743,090101160222008,0.036585365853658534
6448,060160990022004,0.035794183445190156
7213,150162990252479,0.009345794392523364
840,130410030042001,0.0
3821,110870210261001,0.12345679012345678
6634,070161490022006,0.013157894736842105
8192,340490560022003,0.020833333333333332
1403,190220040022010,0.013452914798206279
978,150162990252207,0.03485254691689008
3860,130410020042001,0.012658227848101266
5369,400310010262001,0.05105105105105105
3598,070161450022004,0.008849557522123894
26,010691170222005,0.5282392026578073
3454,060161010022001,0.0
1982,320381240262001,0.014925373134328358
8961,560991220022002,0.014367816091954023
8806,510841860252026,0.0
6349,050160650042023,0.007853403141361256
5269,340491180261004,0.002288329519450801
1863,310450460222037,0.0
6825,110703000261001,0.39944903581267216
3416,060160960022003,0.0025188916876574307
6809,110213010262002,0.0
8052,310453010262004,0.008333333333333333
2565,490810410252021,0.333955223880597
5236,340491020042002,0.0021929824561403508
4010,150162990252210,0.026954177897574125
8843,530901080021002,0.13802816901408452
8189,340490560021002,0.3327526132404181
1213,150162990252805,0.0071174377224199285
7694,190222040262026,0.0029806259314456036
2512,480722650262002,0.04416403785488959
7823,240473080261006,0.04677623261694058
2337,410570100262006,0.008356545961002786
2973,56099157C042002,0.015950920245398775
2300,410570010262004,0.05764411027568922
6023,010010040262007,0.0
4800,240473080261004,0.18025751072961374
395,060160925021001,0.055865921787709494
2070,340490460042005,0.0421875
6326,050160630022010,0.002638522427440633
4337,150162990252921,0.030136986301369864
5184,340490600262013,0.11065573770491803
3967,150162990252142,0.0
3957,150162990252129,0.03985507246376811
4146,150162990252404,0.0045045045045045045
168,050160150042007,0.06451612903225806
3746,090100040262026,0.22151898734177214
2404,440631580222004,0.0
8638,480723210262005,0.019704433497536946
8913,56099030C042003,0.0
6533,070161230022007,0.06091370558375635
4823,260290040262005,0.07954545454545454
7479,170640050262017,0.0
7419,160194300262006,0.0
5824,530901080022010,0.0
5320,350502100042001,0.0
1317,160194300262004,0.0
6300,050160590041016,0.11420204978038068
1242,150162990252893,0.04735376044568245
3376,060160860022001,0.03323262839879154
2014,330482020262002,0.011527377521613832
5614,480723210262005,0.017326732673267328
1422,190220150022004,0.10752688172043011
5465,440630150041008,0.03881278538812785
6094,030680020262005,0.0
8765,510652020262006,0.0
7713,200350010262001,0.11934156378600823
448,060161020022002,0.0
5991,56099207U261002,0.04664723032069971
8636,480723210261002,0.30111524163568776
855,130580020032001,0.0
4710,200961000262005,0.007853403141361256
7633,190222000262007,0.0
8015,310451310222006,0.0125
6783,090101880042001,0.011976047904191617
4098,150162990252344,0.02710027100271003
4053,150162990252270,0.06870229007633588
2474,470980050262010,0.007444168734491315
7473,170640050262010,0.002398081534772182
3364,060160810022001,0.0014771048744460858
3884,130581350022006,0.13333333333333333
771,110150050262001,0.0
7244,15016299025252C,0.0
1713,240473080261006,0.047936085219707054
4429,170540230262002,0.03081232492997199
5386,400560080262003,0.05191256830601093
2385,440630460032001,0.004705882352941176
1266,150162990252930,0.004261363636363636
15,010090150262003,0.005607476635514018
4330,150162990252913,0.3048128342245989
3705,080083990262001,0.05172413793103448
138,041012050252063,0.6325678496868476
8098,320460020262002,0.0
7916,300391860261002,0.1935483870967742
8045,310453000262022,0.06195965417867435
4355,150162990252955,0.010327022375215147
6036,010092620262001,0.0
5513,440632000262009,0.0
2445,470522750262003,0.029850746268656716
7757,210440320032003,0.184
8154,340490030042006,0.06068601583113457
410,060160970022003,0.0
279,050160590042001,0.0
5769,510841860251007,0.0
1277,150162990252953,0.005555555555555556
8888,540920040262002,0.07760532150776053
7725,200933480262003,0.01715686274509804
8178,340490460041002,0.0
3143,041012050252040,0.857707509881423
2296,400560340261001,0.04304635761589404
164,050160150042003,0.019130434782608695
1196,150162990252724,0.0
3263,050160540042005,0.005385996409335727
7625,190221810042009,0.0
5405,410570050262004,0.0
8338,350501700041001,0.026737967914438502
6588,070161400022007,0.008818342151675485
8625,480721500252038,0.15138282387190685
7550,190220440022001,0.0
8153,340490030042005,0.0898876404494382
864,130581350022007,4.1
929,150162990252128,0.21293800539083557
5058,310453040262008,0.0
359,060160840021002,0.06839622641509434
7521,190220130022004,0.0
5508,440632000262003,0.007246376811594203
1032,150162990252292,0.031914893617021274
4658,190222040262008,0.0018975332068311196
5557,470712690042002,0.0
1693,240322010042005,0.014150943396226415
6672,070161600021001,0.8902195608782435
3586,070161435022007,0.0
2073,340490500041004,0.09894525364138623
7933,300910370041001,0.2611683848797251
8618,480721500252010,0.23381294964028776
5776,510841860252017,0.0
1889,310451290222005,0.0411663807890223
3202,050160230022001,0.002881844380403458
1599,190222050262007,0.0
2242,390550030261001,0.008403361344537815
2730,530907010262002,0.0
1659,210610010262002,0.021505376344086023
5324,350502890042003,0.0
753,090101690041001,0.02168021680216802
1762,280060980022001,0.01694915254237288
2925,15016299025277C,0.2078804347826087
6886,130411780042002,0.0
239,050160390021008,0.002254791431792559
607,070161490022006,0.00946372239747634
3909,150162990252059,0.03455882352941177
3400,060160900022005,0.0
4152,150162990252412,0.048409405255878286
4236,150162990252603,0.021528525296017224
4933,310450460222012,0.0022026431718061676
6217,050160250021015,0.015940488841657812
7346,150162990252914,0.002207505518763797
4799,240473080261003,0.13157894736842105
3092,040041000261003,0.3182751540041068
1871,310450460222050,0.022108843537414966
6676,070161610022001,0.0
2706,530900760021005,0.3
7207,150162990252472,0.033783783783783786
8727,500821180021012,0.20531400966183574
2108,340490680022001,0.0
5083,320460530022002,0.0
748,090101370022001,0.2655172413793103
3538,070161275021001,0.09425287356321839
1895,310451290222012,0.10289389067524116
244,050160390022007,0.00117096018735363
3369,060160830022005,0.007920792079207921
3118,041011330041001,0.06
7297,150162990252804,0.03869047619047619
1749,260621030262001,0.008928571428571428
4318,150162990252893,0.012698412698412698
7258,150162990252622,0.06230529595015576
2285,400560020262005,0.06220095693779904
8695,490813000262006,0.0
5844,531020060261003,0.048672566371681415
4483,190220040022003,0.0
6613,070161460042002,0.017167381974248927
6827,110703020261001,0.10884353741496598
8302,340492200261004,0.005698005698005698
4401,160194300262007,0.06827309236947791
821,120800010261002,0.20156555772994128
3404,060160910022004,0.0051813471502590676
7962,310450460222021,0.018218623481781375
6317,050160620042005,0.0
3932,150162990252094,0.0659536541889483
6211,050160210042015,0.0
8420,410570020262003,0.0
2900,15016299025245C,0.03110047846889952
2154,340491090021006,0.011342155009451797
4353,150162990252953,0.003669724770642202
994,150162990252231,0.03374233128834356
1502,190220890042004,0.014893617021276596
7703,190222050262007,0.0
5265,340491160262005,0.12915851272015655
5852,531020600262003,0.0
6409,060160890022012,0.0029850746268656717
702,080891450221002,2.617994100294985
5483,440630470041006,0.06712962962962964
6933,150162990252072,0.00683371298405467
6383,060160840022003,0.0
8005,310451290222011,0.014975041597337771
6958,150162990252107,0.0024390243902439024
8359,390550030262004,0.0025906735751295338
7021,150162990252204,0.031746031746031744
1642,210280990262001,0.056261343012704176
2183,340491870261003,0.11805555555555555
1731,260290030261001,0.14285714285714285
7982,310450460222050,0.00390625
6686,070161620022010,0.0
1641,210280910042001,0.0
7105,15016299025232C,0.010242085661080074
4384,160194270262008,0.004158004158004158
8235,340490750022003,0.0225140712945591
8340,350501850042001,0.0
8342,350502100042001,0.005988023952095809
6467,060161010022001,0.0
1492,190220680021001,0.14890282131661442
1819,300910160042001,0.0
7889,280372270262001,0.0
182,050160210042004,0.0
3031,010690270262002,0.024752475247524754
6781,090101690041001,0.01358695652173913
7442,170534290042002,0.0
5331,350785350262006,0.0
3766,090101420042001,0.018867924528301886
4105,150162990252355,0.03416557161629435
3577,070161420022002,0.0038314176245210726
1689,240322010042001,0.03350083752093802
934,150162990252134,0.033524121013900246
873,130950110042001,0.0
8563,470522720262003,0.01020408163265306
3740,090100040262011,0.24705882352941178
1575,190222040262009,0.0049261083743842365
424,060160990022003,0.07848837209302326
4987,310451290222017,0.0
4167,150162990252436,0.08009153318077804
5020,31045300026201C,0.002325581395348837
7428,170200180262005,0.14782608695652175
3551,070161300022011,0.026954177897574125
4861,280371900022001,0.3466666666666667
5378,400560010262006,0.003745318352059925
3694,070161700022012,0.046413502109704644
208,050160270022004,0.002325581395348837
4184,150162990252460,0.14166666666666666
6051,010750040261002,0.0
7487,170640160262006,0.0
5998,56099255U262001,0.0
6214,050160230022004,0.0
7310,15016299025282C,0.0
4878,280880010261001,0.0
7030,150162990252215,0.013972055888223553
6436,060160970022007,0.0
3033,010691170222001,0.03773584905660377
143,041012050252080,0.12679425837320574
8807,510841860252027,0.0
1423,190220150022006,0.08835341365461848
2454,470712230262002,0.005813953488372093
1336,170534250042001,0.0
7122,150162990252357,0.02982456140350877
9018,56099207U262005,0.015544041450777202
6226,050160260022001,0.021834061135371178
7145,150162990252384,0.002789400278940028
8930,560990860051004,0.12566844919786097
3436,060160990022004,0.02524271844660194
2849,560992020222006,0.0038910505836575876
2479,470980130022001,0.04482758620689655
3600,070161460042002,0.0037735849056603774
8084,320380040261002,0.006430868167202572
6867,130140570022001,0.005649717514124294
3951,150162990252120,0.07874015748031496
1364,170640050262003,0.03929273084479371
3475,060161060022001,0.0037735849056603774
3672,070161620022010,0.0
7883,280371900022001,0.2288329519450801
6959,150162990252108,0.02386117136659436
5054,310453040262003,0.0019801980198019802
9028,56099365U261007,0.11129296235679215
1008,150162990252255,0.049586776859504134
2250,390550110262001,0.02097902097902098
2552,490810400222022,0.12546125461254612
1278,150162990252954,0.0642570281124498
7516,190220110022002,0.0
3246,050160360022004,0.008522727272727272
4900,300730050022001,0.0
2678,510841860252021,0.007633587786259542
8004,310451290222009,0.0
8608,480720690022001,0.043478260869565216
5105,330482050261021,0.15555555555555556
2988,56099209U262004,0.03314917127071823
4755,211000020262007,0.01532567049808429
2665,510840150262004,0.01335559265442404
5851,531020600261002,0.006802721088435374
5004,310451310222017,0.0
6407,060160890022007,0.0
8424,410570030262002,0.022727272727272728
98,041011220222006,0.0859106529209622
4342,150162990252930,0.007564296520423601
2367,440630120262002,0.0
6778,090101370022006,0.2508710801393728
7972,310450460222034,0.0
1969,310458000802001,0.0
3488,070161090022001,0.012195121951219513
8556,470521700221001,0.00322061191626409
4883,300020050261001,0.6483516483516484
222,050160340042001,0.0
6617,070161470021001,0.01440922190201729
7867,260850050262002,0.021505376344086023
2209,350500950042001,0.07106598984771574
839,130410020042001,0.010582010582010581
5994,56099209U261002,0.06206896551724138
290,050160620041001,0.005970149253731343
8087,320380060262001,0.0
1601,190222050262009,0.0
4408,170200180262003,0.012295081967213115
6523,070161180042002,0.001564945226917058
3519,070161230022006,0.0
3518,070161230022003,0.01312910284463895
8706,500820700042003,0.030245746691871456
6139,041012050251010,3.080082135523614
3354,050160735022002,0.0111731843575419
8637,480723210262004,0.007537688442211055
5849,531020110262002,0.0
2229,350502890042002,0.008595988538681949
415,060160970022009,0.002061855670103093
6980,150162990252139,0.0
4713,200962000261001,0.018518518518518517
4231,15016299025254C,0.010771992818671455
2513,480723090262002,0.0
3385,060160880022003,0.0
9031,56099365U262003,0.01876675603217158
8797,510841860252013,0.0
4461,170640050262018,0.0016863406408094434
2365,440630120261003,0.04430379746835443
7882,280063400262006,0.11830985915492957
980,150162990252210,0.04154302670623145
2584,500820600262001,0.004366812227074236
8601,470981450042001,0.018018018018018018
8738,500821300042001,0.009009009009009009
2354,410570120262008,0.2853107344632768
5388,400560090262004,0.004424778761061947
7191,150162990252453,0.03896103896103896
920,150162990252112,0.017804154302670624
6866,130140460022001,0.0
7637,190222000262011,0.0
165,050160150042004,0.010752688172043012
8365,390550110261002,0.12719298245614036
8164,340490340042004,0.0016611295681063123
7176,150162990252423,0.1518987341772152
9025,56099365U261004,0.08622222222222223
4109,15016299025235C,0.015706806282722512
3175,050160150042003,0.0
7893,280372280262005,0.07202216066481995
6363,050160730022001,0.0018975332068311196
5733,500821890222038,0.13270142180094788
272,050160570021004,0.04974489795918367
4393,160194280262012,0.059006211180124224
7143,150162990252382,0.04006968641114982
7751,210281740262001,0.08260869565217391
397,060160925022003,0.0024630541871921183
1359,170640050261002,0.1072463768115942
7960,310450460222019,0.007653061224489796
6198,050160150042020,0.0
515,070161250022003,0.0
3928,150162990252089,0.008997429305912597
2572,490813000261002,0.1245136186770428
6727,080432100262003,0.004273504273504274
2325,410570080261002,0.2664298401420959
6576,070161350022002,0.0023752969121140144
4921,310450460221005,0.27158774373259054
5564,470980030262006,0.014084507042253521
1276,150162990252951,0.4289405684754522
2415,440632000262006,0.0
2728,530901370022001,0.2422907488986784
3422,060160970022005,0.008756567425569177
747,090101370021003,0.48484848484848486
5041,310453030262002,0.0
8525,440631580222006,0.0
7524,190220150022003,0.0
7980,310450460222048,0.0
3468,060161030022008,0.0
1804,300391760262008,0.011655011655011656
4230,150162990252542,0.2225201072386059
6329,050160640041006,0.0677382319173364
7376,150162990252964,0.0013297872340425532
89,040041000262009,0.0016750418760469012
2850,560992020222007,0.09896907216494845
5786,510841860252033,0.0
4022,150162990252227,0.003663003663003663
6623,070161480022002,0.104
1154,150162990252480,0.02869757174392936
5698,500821130021001,0.054441260744985676
7738,200970030262003,0.0673076923076923
7420,160194300262007,0.02456140350877193
7324,150162990252870,0.019021739130434784
1399,190220040022003,0.0017793594306049821
6661,070161570022001,0.11669658886894076
1557,190222030262013,0.0
5712,500821180022013,0.07221006564551423
7922,300730050022001,0.011904761904761904
3039,010750030262001,0.0
8398,400560010261001,0.08359133126934984
1059,150162990252341,0.03337969401947149
8409,400560090261002,0.15789473684210525
4313,150162990252878,0.028368794326241134
6186,050160150042003,0.050200803212851405
92,040042000262001,0.0
6731,080891450222003,0.06437768240343347
5401,410570020262008,0.009174311926605505
1790,280880010262001,0.0
502,070161220022004,0.01928374655647383
8729,500821180022001,0.05225225225225225
2263,390550610252034,1.7533718689788054
8057,310453020262008,0.0
8664,490810400221004,0.1551528878822197
5756,510840080261001,0.0
3102,040042000262004,0.0
53,030110080261005,0.16083916083916083
4968,310451010222003,0.0
5301,350500790042001,0.006535947712418301
814,120400010261003,0.07177033492822966
3164,041013210262002,0.0
7770,211000010262004,0.04285714285714286
700,080432110261001,0.0
11,010011720222016,0.03571428571428571
1504,190220930041004,0.08116883116883117
1337,170534260042001,0.0
3418,060160970021003,0.037527593818984545
2881,15016299025109C,0.4869281045751634
4243,150162990252622,0.23333333333333334
493,070161170022004,0.009549795361527967
6605,070161440022007,0.0
4820,260290030261001,0.07407407407407407
7057,150162990252257,0.007518796992481203
2828,560991220022015,0.0020964360587002098
6416,060160910022004,0.0
5092,320461110252009,0.0
2809,560990900022001,0.04153354632587859
1759,280060170042001,0.057971014492753624
3237,050160340042005,0.0
5502,440631580222007,0.0
4248,15016299025263C,0.02631578947368421
231,050160360021005,0.007246376811594203
5335,390550020262003,0.0035842293906810036
3381,060160870022008,0.041379310344827586
8099,320460020262003,0.028901734104046242
5568,470980050262008,0.07669616519174041
1126,150162990252437,0.01567398119122257
1735,260290660251002,0.19818652849740934
1592,190222050261002,0.04293381037567084
8036,310453000262012,0.05350553505535055
5965,56099201U262008,0.04964539007092199
1648,210281880261001,0.0
1303,160194270262008,0.0
3809,110230950252003,0.0
9012,560992020222017,0.004366812227074236
7537,190220330022002,0.006557377049180328
6764,090100070262006,0.0
4516,190220330021006,0.05464071856287425
8844,530901080021012,0.13054187192118227
8362,390550090261001,0.14285714285714285
673,070161700022001,0.216260162601626
2342,410570100262022,0.028169014084507043
7650,190222030261011,0.05460750853242321
3330,050160650042009,0.0038684719535783366
7553,190220440022010,0.007936507936507936
6992,150162990252158,0.022911051212938006
5603,480721500252040,0.0056022408963585435
7027,150162990252212,0.004166666666666667
317,050160650042004,0.02631578947368421
4061,150162990252285,0.023809523809523808
8272,340491120021002,0.00909090909090909
8196,340490600261004,0.3487394957983193
8070,310453030262012,0.015909090909090907
7900,280880010261001,0.0
6790,090270100262004,0.0
6892,130580100042003,0.0
2613,500821180022007,0.0
5260,340491160261003,0.49330357142857145
157,041013230262003,0.0
3074,030262010261001,0.3076923076923077
1947,310453020262010,0.02178217821782178
6203,050160210042003,0.0
4535,190220440022012,0.0
7542,190220340022001,0.0
3877,130580070042001,0.0
8514,440630470042009,0.02004008016032064
2761,540920020262001,0.1799163179916318
6288,050160540042027,0.0027472527472527475
3212,050160250022016,0.0
4598,190221810041002,0.02077562326869806
4459,170640050262016,0.027777777777777776
4281,150162990252802,0.1468354430379747
